Ireland;2007;17;Tyrur Laurel [IE/IE 2005];m;Top Honcho *;Tyrur Fiona;8;35.50;488 m
Ireland;2007;17;Berties Express [IE/IE 2004];m;Droopys Vieri;Maybe Baby;12;35.50;328 m
Ireland;2007;18;Barnagrane Brian [IE/IE 2005];m;Hondo Black ;Repentance;14;35.00;635 m
Ireland;2007;19;Ballyhoe Marble [IE/IE 2003];m;Mustang Yank;Ballyhoe Pivotal;5;34.00;489 m
Ireland;2007;19;Aerial View [IE/IE 2004];m;Roanokee *;Palatine Spice;8;34.00;413 m
Ireland;2007;20;Lughill Jo [IE/IE 2004];m;Larkhill Jo;Lughill Rose;13;33.00;488 m
Ireland;2007;21;Tyrur Rachel [IE/IE 2005];f;Tyrur Ted;Tyrur Pearl;12;32.50;680 m
Ireland;2007;21;Gas Magee [IE/UK 2005];m;Balintore Brave *;Go Easy Jo;9;32.50;502 m
Ireland;2007;22;Razldazl Billy [IE/IE 2004];m;Brett Lee;Inky Black;5;32.00;493 m
Ireland;2007;22;Tyrur Lee [IE/IE 2004];m;Brett Lee;Tyrur Dee;10;32.00;500 m
Ireland;2007;23;Express Ego [IE/IE 2005];m;Top Honcho *;Airport Express;8;31.50;494 m
Ireland;2007;24;Express Comet [IE/PK 2004];m;Honcho Classic *;Airport Express;14;31.00;431 m
Ireland;2007;24;Royal Treason [IE/IE 2005];m;Top Honcho *;Three Star Girl;4;31.00;491 m
Ireland;2007;25;Skywalker Duke [UK/IE 2004];m;Brett Lee;Lydpal Louise;10;30.50;486 m
Ireland;2007;26;Cherokee Playboy [IU/IE 2005];m;Honcho Classic *;Hang On Sally;11;28.50;486 m
Ireland;2007;27;Express Smasher [IE/IE 2005];f;Top Honcho *;Airport Express;11;28.00;484 m
Ireland;2007;27;Green Heat [IE/IE 2005];m;Sonic Flight;Ballymac Minnie;9;28.00;502 m
Ireland;2007;28;Ballyard Carl [IU/IE 2004];m;Rackethall Jet;Firehouse Jo;13;27.50;488 m
Ireland;2007;28;Click Click [IU/IE 2005];m;Droopys Scholes;Pagoda Lady;10;27.50;512 m
Ireland;2007;29;Handy Princess [IE/UK 2004];f;Top Honcho *;Mind the Way;7;27.00;493 m
Ireland;2007;29;Caz Diamond [IE/IE 2005];m;Top Honcho *;Droopys Diamond;7;27.00;496 m
Ireland;2007;29;Large Mac [IU/IE 2004];m;Jamella Prince *;Roisins Becky;12;27.00;499 m
Ireland;2007;30;Shawanda [IU/IE 2004];f;Go Wild Teddy;Ballyvocoke Lady;9;26.50;482 m
Ireland;2007;31;Hondo Dingle [IE/IE 2003];m;Hondo Black ;Farloe Dingle;11;26.00;507 m
Ireland;2007;31;Templenacro Dubh [IE/IE 2004];f;Droopys Rhys;Kirkland Dawn;8;26.00;703 m
Ireland;2007;32;Tyrur Margaret [IU/IE 2004];f;Honcho Classic *;Tyrur Fiona;9;25.50;482 m
Ireland;2007;32;Skywalker Ace [IE/IE 2006];m;Droopys Kewell;Move Lace;4;25.50;480 m
Ireland;2007;32;Disco Stu [IE/IE 2003];m;Top Honcho *;Spartikin;14;25.50;446 m
Ireland;2007;33;Iflookscouldkill [IU/IE 2004];m;Split the Bill *;Golf;9;25.00;660 m
Ireland;2007;33;Comical Mix [IE/IE 2005];m;Daves Mentor *;Much Nicer;7;25.00;486 m
Ireland;2007;33;Bogside Jake [IE/IE 2004];m;Hondo Black ;Ashcarne Flojo;9;25.00;576 m
Ireland;2007;34;Tyrur Rhino [IU/IE 2005];m;Tyrur Ted;Tyrur Marita;4;24.50;503 m
Ireland;2007;35;Five Gold Bars [IU/IE 2004];f;Roanokee *;Jandk Bismark;6;24.00;774 m
Ireland;2007;35;Sarah Said So [IE/IE 2004];f;Premier County;You Said So;9;24.00;442 m
Ireland;2007;35;Workshop Lad [IU/IE 2004];m;Teds Jo;Droopys Stella;9;24.00;485 m
Ireland;2007;35;Off the Fags [IU/IE 2005];m;Droopys Vieri;Garryglass Jill;12;24.00;512 m
Ireland;2007;36;Groovy Stan [IU/UK 2004];m;Top Honcho *;Garbally Star;7;23.00;493 m
Ireland;2007;36;Capetown Breeze [IU/IE 2004];m;Never Give Up;Expert View;12;23.00;522 m
Ireland;2007;37;Low Handicap [IU/PK 2005];m;Honcho Classic *;Saleen Dawn;12;22.50;396 m
Ireland;2007;38;Tyrur Pedro [IU/IE 2005];m;Tyrur Ted;Tyrur Marita;9;22.00;487 m
Ireland;2007;39;Galdare Charlie [IE/IE 2005];m;Droopys Vieri;Brykat Kariba;6;21.50;525 m
Ireland;2007;40;Kranky Kieran [IE/IE 2005];m;Soviet Ferrari;Butterbridge Kim;12;21.00;504 m
Ireland;2007;41;Big Time Gent [IE/UK 2004];m;Top Honcho *;Big Time Lady;8;20.50;488 m
Ireland;2007;41;Champagne Linda [IU/IE 2005];f;Top Honcho *;Jackies Lady;8;20.50;480 m
Ireland;2007;41;Royal Delight [IU/PK 2005];m;Spiral Nikita;Axle Grease;3;20.50;320 m
Ireland;2007;42;Ballydaniel Bret [IE/IE 2004];m;Brett Lee;Lady Dan;15;20.00;506 m
Ireland;2007;42;Johnny Gatillo [IE/IE 2005];m;Top Honcho *;Corries Kate;4;20.00;337 m
Ireland;2007;42;Comans Joe [IE/IE 2004];m;Jamella Prince *;Springwell Sue;4;20.00;485 m
Ireland;2007;42;Shelbourne Holly [IE/IE 2005];f;Shanless Park;Queen Survivor;6;20.00;804 m
Ireland;2007;42;Shedfield Cowboy [IU/PK 2005];m;Droopys Scholes;Four Queens;4;20.00;344 m
Ireland;2007;42;Tyrur Bertie [IU/IE 2005];m;Tyrur Ted;Tyrur Marita;6;20.00;495 m
Ireland;2007;42;Shanacashel Lad [IU/IE 2005];m;Top Honcho *;Free Access;3;20.00;480 m
Ireland;2007;42;Highbury Lao [IE/PK 2005];m;Larkhill Jo;Lemon Sugar;6;20.00;442 m
Ireland;2007;43;Ardera Spice [IE/IE 2005];f;Royal Impact *;Staceys Delight;7;19.50;689 m
Ireland;2007;43;Holborn Civic [IU/IE 2005];m;Droopys Kewell;Holborn Annie;9;19.50;383 m
Ireland;2007;44;Break for Two [IE/IE 2004];f;Premier County;You Said So;8;19.00;485 m
Ireland;2007;44;Galway Blaze [IE/IE 2004];m;Droopys Vieri;Mrs Galway;10;19.00;528 m
Ireland;2007;44;Spider Said [IE/IE 2004];m;Premier County;You Said So;10;19.00;409 m
Ireland;2007;44;Ardfert Ammo [IU/IE 2005];m;Pacific Mile *;Pony Tina;12;19.00;514 m
Ireland;2007;44;Balboa [IU/IE 2004];m;Top Honcho *;Miss Accelerator;8;19.00;482 m
Ireland;2007;44;Holyromanemperor [IE/IE 2004];m;Head Bound ;Staceys Delight;6;19.00;491 m
Ireland;2007;45;Catunda Deano [IE/IE 2004];m;Toms the Best;Catunda Ciara;13;18.50;481 m
Ireland;2007;45;So Determined [IE/IE 2005];m;Larkhill Jo;Have It On;8;18.50;503 m
Ireland;2007;45;Rockmount Wonder [IE/IE 2005];m;Larkhill Jo;Wing Wonder;6;18.50;628 m
Ireland;2007;46;Express Wish [IE/IE 2004];f;Honcho Classic *;Airport Express;4;18.00;491 m
Ireland;2007;46;Mercury King [IU/IE 2004];m;Jamella Prince *;Muireanns Choice;8;18.00;451 m
Ireland;2007;46;Ogillvie Teresa [IE/IE 2003];f;Honcho Classic *;Fees Home;3;18.00;480 m
Ireland;2007;46;Ms Firecracker [IE/IE 2004];f;Magical Captain;Aughavas;3;18.00;480 m
Ireland;2007;46;Sheepwalk Bann [IU/PK 2005];m;Honcho Classic *;Sheepwalk Jo;5;18.00;489 m
Ireland;2007;46;Belindas Agent [IU/IE 2004];m;Honcho Classic *;Drive On Lass;13;18.00;487 m
Ireland;2007;46;Slick Swainy [IU/UK 2005];m;Pacific Mile *;Nikita Black;6;18.00;487 m
Ireland;2007;46;Four Dubs [IE/IE 2005];m;Daves Mentor *;Fairy Princess;8;18.00;457 m
Ireland;2007;46;Kryptonite [IE/IE 2005];m;Top Honcho *;Three Star Girl;3;18.00;480 m
Ireland;2007;47;Crossleigh Pilot [IE/IE 2004];m;Borna Pilot;Crossleigh Lark;6;17.00;483 m
Ireland;2007;47;Slick Sand  [IU/IE 2004];m;Hondo Black ;Sluggers Road;9;17.00;527 m
Ireland;2007;47;Iron Mike [IU/IE 2004];m;Top Honcho *;Derrybeg Cobbler;13;17.00;410 m
Ireland;2007;47;Royal Warrior [IU/IE 2005];m;Spiral Nikita;Axle Grease;5;17.00;448 m
Ireland;2007;47;Ina Season [IE/IE 2005];m;Droopys Vieri;Pine Survivor;5;17.00;297 m
England;2007;1;Barnfield On Air [IE/UK 2005];m;Pacific Mile *;Always On Air;16;114.00;489 m
England;2007;2;Spiridon Louis [UK/UK 2004];m;Droopys Vieri;Early Flight;21;99.50;778 m
England;2007;3;Romford Car Two [IU/UK 2004];m;Premier County;Rosden Panda;21;66.50;668 m
England;2007;4;Eye Onthe Veto [IE/UK 2004];m;Kiowa Sweet Trey;Pennys Cloud;12;66.00;528 m
England;2007;5;Blonde Jeannie [IE/UK 2004];f;Daves Mentor *;Easy and Breezy;12;62.00;480 m
England;2007;6;Boherna On Air [IE/IE 2005];m;Kiowa Sweet Trey;Free to Air;11;61.00;482 m
England;2007;7;Iceman Brutus * [UK/US 2005];m;Toms the Best;Any Chewing Gum;14;60.50;620 m
England;2007;7;Bubbly Kate [IE/UK 2004];f;Roanokee *;Ambleside Amy;19;60.50;855 m
England;2007;8;Horseshoe Ping [IE/UK 2004];m;Top Honcho *;Lucy May;13;59.00;307 m
England;2007;8;Jazz Hurricane [IE/UK 2004];f;Top Honcho *;Lucy May;13;59.00;512 m
England;2007;9;Bubbly Venus [IE/UK 2004];f;Mustang Yank;Ard Flash;19;54.50;674 m
England;2007;10;Zigzag Dutchman [UK/UK 2003];m;Dutchy's Angel *;Zigzag Bullet;17;53.50;491 m
England;2007;11;Directors Chair [IU/UK 2005];m;Droopys Vieri;Butterbridge Viv;12;52.50;581 m
England;2007;12;Westmead Aoifa [UK/IE 2004];f;Larkhill Jo;Mega Delight;12;52.00;686 m
England;2007;12;Go Edie Honda [IE/UK 2004];m;Hondo Black ;Mind the Way;12;52.00;637 m
England;2007;12;Larkhill Bird [AU/IE 2003];f;Stately Bird;Elle's Amy;11;52.00;656 m
England;2007;13;Fear Haribo [IU/UK 2004];m;Larkhill Jo;Yamila Diaz;11;50.00;476 m
England;2007;13;Lenson Joker [IE/UK 2005];m;Kiowa Sweet Trey;Free to Air;13;50.00;552 m
England;2007;14;Iceman Ross [IE/UK 2004];m;Top Honcho *;Dark Rose;11;47.50;481 m
England;2007;14;Iceman Vader [IE/UK 2005];m;Top Honcho *;Barrow Tune;14;47.50;492 m
England;2007;14;Westmead Keawn [UK/PK 2006];m;Droopys Kewell;Mega Delight;10;47.50;451 m
England;2007;15;Wright Signal [IE/UK 2005];m;Hondo Black ;Farloe Signal;10;46.00;471 m
England;2007;15;Farloe Reason [IE/UK 2006];m;Droopys Maldini;Farloe Oyster;7;46.00;478 m
England;2007;16;Head Iton Jordan [IU/UK 2003];f;Toms the Best;Lady Camelot;15;44.00;875 m
England;2007;16;Blonde Dino [IE/UK 2005];m;Daves Mentor *;Charquest;10;44.00;475 m
England;2007;17;Two Nicks [UK/UK 2005];m;Kiowa Sweet Trey;Imogens Rocket;13;42.00;561 m
England;2007;18;Blonde Buster [IU/UK 2005];m;Top Honcho *;Blonde Countess;13;41.00;448 m
England;2007;18;Lenson Earl [IU/UK 2005];m;Top Honcho *;Gold Seacrest;18;41.00;500 m
England;2007;18;Mahers Boy [IE/UK 2003];m;Tucks Mein;Rons Luck;10;41.00;459 m
England;2007;19;Cleenas Lady [IE/UK 2004];f;Hondo Black ;Mind the Way;8;40.00;480 m
England;2007;20;Princessmonalulu [IE/IE 2003];f;Droopys Rhys;Droopys Princess;9;39.00;723 m
England;2007;21;Blackrose Mars [IE/IE 2004];m;Larkhill Jo;Christmas Holly;11;38.00;535 m
England;2007;22;Spankee Moved [IE/UK 2003];f;Toms the Best;Lovely Castle;14;36.00;713 m
England;2007;23;Blakes World [IE/UK 2004];m;Blue Gooner;Killeacle Phoebe;12;35.00;453 m
England;2007;23;Toosey Blue [UK/UK 2005];m;Hondo Black ;Blonde Diamond;11;35.00;475 m
England;2007;23;Ballymac Charley [IE/UK 2004];m;Daves Mentor *;Ballymac Bargain;7;35.00;442 m
England;2007;23;Black Taxi [IE 2004];m;Larkhill Jo;Lagile Ash;8;35.00;431 m
England;2007;23;Fear Robben [IU/UK 2004];m;Toms the Best;Westmead Wise;12;35.00;561 m
England;2007;24;Dilemmas Flight [UK/UK 2004];f;Droopys Vieri;Early Flight;12;34.00;480 m
England;2007;24;Blitz [IU/UK 2005];m;Larkhill Jo;Castleboro Katie;10;34.00;432 m
England;2007;25;Rev Counter [IE/UK 2005];m;Top Honcho *;Curryhills Fairy;10;33.50;486 m
England;2007;26;Rhyzome Wizard [IE/UK 2004];m;Toms the Best;Shanroe Jewel;8;33.00;487 m
England;2007;26;Vatican Jinky [IE 2004];m;Hondo Black ;Ladys Best Lass;8;33.00;587 m
England;2007;26;Farloe Hurricane [IU/IE 2005];m;Larkhill Jo;Farloe Oyster;6;33.00;491 m
England;2007;27;Snazzy Time [IU/UK 2004];m;WW Time Warp;Manuka Honey;14;32.50;443 m
England;2007;27;Boherash Patriot [IU/UK 2004];m;Droopys Scholes;Boherash Charity;12;32.50;561 m
England;2007;27;Butterbridge Ali [IE/UK 2005];m;Soviet Ferrari;Butterbridge Kim;7;32.50;570 m
England;2007;27;Fear Martina [IU/UK 2004];f;Never Give Up;Expert View;11;32.50;586 m
England;2007;28;Meenala Cruiser [IE/IE 2005];m;Droopys Woods;Lassana Kitty;14;31.00;468 m
England;2007;28;Debbies Choice [IU/UK 2004];m;Droopys Vieri;Spring Phantom;13;31.00;430 m
England;2007;28;Lunar Vacation [IU/UK 2005];f;Larkhill Jo;Delightful Glin;11;31.00;273 m
England;2007;29;Shelbourne Laura [IE/UK 2004];f;Brett Lee;Queen Survivor;13;29.50;580 m
England;2007;29;Droopys Tobey [IE/UK 2004];m;Droopys Kewell;Droopys Beauty;11;29.50;418 m
England;2007;30;Groovy Stan [IU/UK 2004];m;Top Honcho *;Garbally Star;3;29.00;460 m
England;2007;30;Blonde Jet [IU/UK 2004];m;Roanokee *;Lady Lynch;10;29.00;268 m
England;2007;30;Foulden Special [UK/UK 2005];m;Droopys Kewell;Smoking Baby;6;29.00;716 m
England;2007;30;Sibsey Showtime [IU/UK 2005];m;Hotshow Ben *;Locnamon Mist;7;29.00;486 m
England;2007;31;Jos Cigar [IE/UK 2003];m;Larkhill Jo;Rich Cigar;10;28.50;464 m
England;2007;32;Barnfield Joe [IU/IE 2005];m;Larkhill Jo;Final Fantasy;8;27.50;456 m
England;2007;32;Westmead Lord [UK/UK 2005];m;Droopys Kewell;Mega Delight;4;27.50;475 m
England;2007;33;White Bomber [IU/IE 2004];m;Head Bound ;Bar Bindari;15;27.00;648 m
England;2007;33;Kylegrove Top [IE/IE 2004];m;Top Honcho *;Bangor Shirley;7;27.00;497 m
England;2007;33;Emporio Rapide [IE/UK 2005];f;Daves Mentor *;Ginger Brew;18;27.00;393 m
England;2007;33;Centaur Trooper [IU/IU 2004];f;Rapid Journey;Up In Lights;7;27.00;580 m
England;2007;34;Highfield Hondo [IU/IE 2005];m;Hondo Black ;Highview Classic;8;26.50;476 m
England;2007;35;Pond Shakira [IU/UK 2005];f;Top Honcho *;Pond Anastasia;11;26.00;480 m
England;2007;36;Zigzag Dutchy [UK/UK 2003];m;Dutchy's Angel *;Zigzag Bullet;8;25.50;483 m
England;2007;36;Brickfield Class [IE/IU 2005];m;Boherduff Light;Kehers Friend;12;25.50;446 m
England;2007;37;Cuil Magic [IE/IE 2004];m;Pacific Mile *;Princely Lady;9;25.00;589 m
England;2007;37;Calzaghe Frisby [IE/IE 2004];m;Droopys Kewell;Droopys Beauty;11;25.00;587 m
England;2007;37;Blonde Buzz [UK/UK 2005];m;Daves Mentor *;Blonde Lass;10;25.00;480 m
England;2007;38;Sir Alf [IU/UK 2003];m;Toms the Best;Ragga Bone;8;24.50;485 m
England;2007;38;Dark Hondo [IE/UK 2004];m;Hondo Black ;Top Delivery;8;24.50;625 m
England;2007;39;Farloe Hobbs [IE/UK 2003];m;Top Honcho *;She Knew;6;24.00;473 m
England;2007;39;Full Bloom [IU/UK 2005];m;Late Late Show;Tamna Rose;12;24.00;489 m
England;2007;40;Kooga Kid [IU/UK 2004];m;Droopys Vieri;Oh So Wonderful;7;23.50;577 m
England;2007;40;Blonde Joey [IE/IE 2004];m;Larkhill Jo;Live Flash;9;23.50;441 m
England;2007;40;Witton Chloe [IU/UK 2005];f;Droopys Vieri;Sportsmans Magic;10;23.50;537 m
England;2007;40;Mitzie [IE/UK 2005];f;Just the Best;Minnies Sparkler;10;23.50;683 m
England;2007;40;Legal Major [IE/IE 2003];m;Honcho Classic *;Legal Jan;8;23.50;453 m
England;2007;41;Blonde Pearl [IU/UK 2003];f;Top Honcho *;Malta Magic;12;23.00;748 m
England;2007;41;Classy Star [IU/UK 2004];f;Toms the Best;Glencoe Star;5;23.00;574 m
England;2007;41;Geordie Parker [UK/UK 2004];m;Brett Lee;Lydpal Louise;9;23.00;474 m
England;2007;41;Ace Mentor [IE/UK 2004];m;Daves Mentor *;Glown Mist;13;23.00;732 m
England;2007;41;Head Iton Paddy [IU/UK 2005];m;Head for Glory;Caressing;7;23.00;630 m
England;2007;41;Broadway Sizzler [IE/UK 2005];f;Boherduff Light;Droopys Jolie;7;23.00;472 m
England;2007;41;Opening Artist [IE/UK 2005];m;Droopys Scolari;Droopys Darlene;6;23.00;470 m
England;2007;41;Walk the Line [IU/UK 2004];f;Droopys Vieri;Ballycahane Zoie;6;23.00;752 m
England;2007;42;Raging Jack [IU/UK 2004];m;Droopys Woods;Southlodge Rage;10;22.50;476 m
England;2007;42;Blackmagic Guy [IE/UK 2003];m;Top Honcho *;All Magic;8;22.50;670 m
England;2007;42;Caulry Fast Trap [IE/UK 2003];m;Spiral Nikita;Queen Survivor;11;22.50;488 m
England;2007;42;Blonde Sheriff [IE/IE 2004];m;Droopys Vieri;Sandyhill Flash;9;22.50;492 m
England;2007;42;Mama Chico [IU/UK 2005];f;Larkhill Jo;Moss Jumper;7;22.50;470 m
England;2007;42;Westmead Prince [UK/UK 2005];m;Droopys Kewell;Mega Delight;9;22.50;426 m
England;2007;42;Big Brett Coal [IU/UK 2005];m;Droopys Kewell;Concorde Supreme;14;22.50;627 m
England;2007;42;Jetharts Here [IU/IE 2004];m;Droopys Vieri;Jackies Lady;6;22.50;284 m
England;2007;43;Coventry Bees [IE/UK 2004];m;Go Wild Teddy;Copeland Pearl;11;22.00;492 m
England;2007;43;Glittering Aries [IU/IE 2005];m;Droopys Vieri;Mountleader Rach;9;22.00;619 m
England;2007;44;Kildare Lark [IU/IE 2004];m;Roanokee *;Allen Joy;6;21.50;467 m
England;2007;44;Farloe Premier [IE/UK 2005];m;Premier Fantasy;High Flying Bird;10;21.50;522 m
USA;2007;1;Flying Stanley * [US/AU 2005];m;Kiowa Sweet Trey;Flying Rimes;25;93.00;502 m
USA;2007;2;Flyin Bridgeport [US/US 2005];m;Kiowa Sweet Trey;Flying Harriet;28;56.00;557 m
USA;2007;3;Pazzo Hawkeye [US/US 2005];m;Gable Dodge;Pazzo Foxy;17;43.50;503 m
USA;2007;4;Switzler Jammin [US/US 2004];m;Galena;Switzler Roxcee;17;42.00;498 m
USA;2007;4;Hellion [US/US 2005];m;Flying Penske;Exquisite;19;42.00;525 m
USA;2007;5;Brady Thomas [US/US 2004];m;Stan's Boy Flyer;Touche Baby;20;41.50;503 m
USA;2007;5;Royal Reverie [US/US 2004];m;Gable Dodge;Royal Dream;15;41.50;536 m
USA;2007;6;Pat C Go Boy [US/US 2005];m;DK's Prime Time;Some Cookie;20;41.00;552 m
USA;2007;6;JD Titanium [US/US 2005];m;Galena;Terri Lynn;16;41.00;503 m
USA;2007;7;HDM Juana [US/US 2005];f;Stan's Boy Flyer;HDM Julie;18;39.00;533 m
USA;2007;8;Hometown Boy * [US/IE 2004];m;Stan's Boy Flyer;Touche Baby;10;38.00;501 m
USA;2007;9;Kiowa Apple Lyde [US/US 2005];m;WW Apple Jax;Kiowa Tom Lyde;14;37.50;606 m
USA;2007;10;Odd Ulysses [US/US 2005];m;Cayman Went;Odd Drew;12;36.50;511 m
USA;2007;11;Flying Larussa [US/US 2005];m;Flying Hydrogen;Flying Fabulous;17;36.00;503 m
USA;2007;11;Flying MacBeth [US/US 2005];m;Flying Hydrogen;Fuzzys Blueangel;14;36.00;539 m
USA;2007;12;Galebutterfinger [US/US 2004];f;Flying Penske;Gale Skiatook;16;35.50;665 m
USA;2007;12;Ohboompowsuprise [US/US 2004];f;Snow Bow;CTW for Me Alone;15;35.50;503 m
USA;2007;13;Pat C Clement [US/US 2004];m;Flying Penske;Pat C Clementine;12;35.00;503 m
USA;2007;14;Nobooth for Gary * [US/IE 2005];m;Dodgem By Design;KB's Develyn;12;34.50;498 m
USA;2007;15;Barts Ace High [US/US 2005];m;Oswald Cobblepot;Barts Oak;15;34.00;503 m
USA;2007;15;Red Dirt Road [US/US 2005];m;Ben Awhile;Izz Our Rags;15;34.00;503 m
USA;2007;16;Flying Britt [US/US 2004];m;My Rooster;Wise Talent *;15;33.50;501 m
USA;2007;17;Deco Deano [US/US 2004];m;Awesome Assassin;Deco Hexagram;12;33.00;561 m
USA;2007;18;KJ's Yukon Gold [US/US 2005];m;Trojan Cruze;Lady Schia;13;32.50;503 m
USA;2007;18;Bow Spotlite [US/US 2005];m;Clappin Thunder *;Bow Tidbits;16;32.50;503 m
USA;2007;19;Kaias Sequoyah [US/US 2004];m;WW Time Warp;Flying Anne;17;32.00;503 m
USA;2007;19;Pat C Get It [US/US 2005];m;DK's Prime Time;Some Cookie;18;32.00;680 m
USA;2007;19;Willy Fix It [US/US 2005];m;DK's Prime Time;Hardcore Hayley;12;32.00;536 m
USA;2007;19;Yo My Mediator [US/US 2004];m;My John Q;My Twilite Star;12;32.00;503 m
USA;2007;20;Kay V South West [US/US 2005];m;Flying Penske;Flying Aguilera;17;31.00;537 m
USA;2007;20;Kiowa Nephew [US/US 2005];m;Flying Penske;Nickynackynou *;12;31.00;552 m
USA;2007;20;Greys Swing Gate [US/US 2004];f;Craigie Whistler;Greys Goldilocks;12;31.00;637 m
USA;2007;20;Barts Navigator [US/US 2004];m;Greys Flamebeau;B's Ozfast;11;31.00;503 m
USA;2007;20;Sylvia [US/US 2005];f;Dodgem By Design;Sylvania;9;31.00;503 m
USA;2007;20;WW's Green Apple [US/US 2005];m;Mulberry Memory;WW Apple Butter;15;31.00;511 m
USA;2007;20;Barts Koda [US/US 2005];m;B's Royal Tim;Barts Kato;14;31.00;503 m
USA;2007;20;Dreamy Blossom [US/US 2005];f;Maryville Rumble *;Valoris;6;31.00;499 m
USA;2007;21;Colorado Chris [US/US 2005];m;Kiowa Sweet Trey;Little Buns;15;30.50;503 m
USA;2007;21;Super Lee [US/US 2005];m;Brett Lee;Kiowa WW Garcis;12;30.50;499 m
USA;2007;22;Soprano Drive [US/US 2005];m;TNT Star Wars;Essie Ecks Drive;14;30.00;533 m
USA;2007;22;Afleet Alex [US/US 2004];m;Gable Dodge;Darragh;11;30.00;501 m
USA;2007;22;Kay V Keep Wet [US/US 2005];f;Flying Penske;Keeper India;13;30.00;565 m
USA;2007;23;Pat C Shes Right [US/US 2005];f;DK's Prime Time;Some Cookie;23;29.50;632 m
USA;2007;24;Millennium Drive [US/US 2005];m;Cayman Went;DC's Embargo;14;29.00;564 m
USA;2007;24;Sobe Blueberry [US/US 2003];f;Craigie Mo Town;My Licorice Lil;16;29.00;590 m
USA;2007;24;Phenomenal Dream [US/US 2004];m;Impossible Dream;Iwantthattrophy;13;29.00;604 m
USA;2007;25;Pat C Rocky Hill [US/US 2004];f;Stan's Boy Flyer;Stonehill Fridge;13;28.00;503 m
USA;2007;25;JD Blazing Star [US/US 2004];f;Waterview Star;JD Chance;10;28.00;503 m
USA;2007;26;Makin Bakin [US/US 2005];f;Lonesome Cry;Can She Cook;17;27.50;512 m
USA;2007;26;Rido's Isabel [US/US 2005];f;WW Time Warp;Fuzzys Capitol;13;27.50;503 m
USA;2007;27;FTH JiveTalker [US/US 2004];m;Whistlers Ike;BB Princess Kit;13;27.00;510 m
USA;2007;28;Extruding Dream [US/US 2004];m;Impossible Dream;Iwantthattrophy;14;26.50;560 m
USA;2007;28;Barts Heat Wave [US/US 2005];m;Greys Flamebeau;Barts Hurricane;13;26.50;503 m
USA;2007;29;Kiowa Larrys Run [US/US 2005];m;WW Apple Jax;Kiowa Run Juliet;18;26.00;575 m
USA;2007;29;Kup's Carlysimon [US/US 2004];f;Redmoon Clyde;Kup's Hydrogen;12;26.00;613 m
USA;2007;30;BB's Front Room [US/US 2005];m;Stan's Boy Flyer;BB's Every Room;9;25.50;503 m
USA;2007;30;Hallo Mr Finigan * [US/AR 2005];m;Flying Penske;WW Kool Kirston;8;25.50;503 m
USA;2007;30;Flying Connie [US/US 2005];f;Kiowa Sweet Trey;Van's Casha Cat;15;25.50;510 m
USA;2007;31;Dermatophyte [US/US 2005];m;Dodgem By Design;Velvet Rope;13;25.00;557 m
USA;2007;31;Kiowa Wish Frank [US/US 2005];m;Kiowa Sweet Trey;Sol Adara;9;25.00;503 m
USA;2007;31;Pat C Alee [US/US 2004];f;Brett Lee;Pat C Picabo;12;25.00;503 m
USA;2007;32;Starz Sammie [US/CA 2005];m;Flying Penske;Solitary Sue;14;24.50;524 m
USA;2007;33;Bella BW Rolanda [US/US 2005];f;Flying Penske;Bella BW Pismo;8;24.00;604 m
USA;2007;33;Gil's Cuero [US/US 2005];m;Lonesome Cry;Jr's Pastel;12;24.00;637 m
USA;2007;33;Fuzzys Gamma Ray [US/US 2004];m;Coldwater Konow;Fuzzys Mohican;9;24.00;547 m
USA;2007;33;BF Get Over [US/US 2005];m;Get Over;Miss Jessica;13;24.00;549 m
USA;2007;33;Gotta Havedreams [US/US 2004];m;Impossible Dream;PA's Cherokee;13;24.00;565 m
USA;2007;33;Malibu Wanda [US/US 2005];f;Jimbo Scotty;Juicebox Betty;11;24.00;503 m
USA;2007;33;Kenton Krime [US/US 2005];m;Kiowa Sweet Trey;Noessa;10;24.00;523 m
USA;2007;34;Sol Logan [US/US 2005];m;Kiowa Sweet Trey;Sol Lady;12;23.50;503 m
USA;2007;35;Hanks Beau [US/US 2005];m;Greys Flamebeau;Doctor Denzel;10;23.00;503 m
USA;2007;35;Mulberry Gus [US/US 2003];m;Castor Troy;Mulberry Jade;11;23.00;522 m
USA;2007;35;Pat C Game Face [US/US 2005];m;Blazin Blitz;Pat C In Escrow;9;23.00;503 m
USA;2007;35;Slatex Station [US/US 2005];f;WW Apple Jax;Slatex Shell;12;23.00;503 m
USA;2007;36;Tipp Beazer [US/US 2004];m;Roanokee *;Picture Portrait *;10;22.50;374 m
USA;2007;36;Kay V Dawn [US/US 2005];f;Kiowa Sweet Trey;Kelsos Thistle;13;22.50;524 m
USA;2007;36;TK Depth Charge [US/US 2005];m;Dodgem By Design;Iruska Giggle;11;22.50;503 m
USA;2007;36;Wilbur Who [US/US 2005];m;Flying Penske;Nature's Way;12;22.50;503 m
USA;2007;37;Lazy K Jarvis [US/US 2005];m;Flying Penske;Flying Jones K;11;22.00;503 m
USA;2007;37;Chasen Tail [US/US 2005];m;Golddust Memory;Talk N Doing;7;22.00;589 m
USA;2007;37;Big Slick [US/US 2005];m;Dodgem By Design;Velvet Rope;14;22.00;503 m
